Akt,Erk,Jnk,Mek,P38,PIP2,PIP3,PKA,PKC,Plcg,Raf
211,143,14.6,38.5,48.7,3.79,7.57,874,29.7,8.43,62.6
86.6,36.2,23.3,30.5,77.7,9.31,15.3,2035,32.5,3.55,53.3
17.5,8.74,8.9,23.7,29.7,3.31,12.2,547,12.2,12.7,71
81.3,34.3,63.8,43.7,92.2,1.95,3.02,67.3,42.9,1.86,170
47.8,19.6,13.7,14.9,18.6,2.53,22.1,237,2.67,3.31,61
69.8,39.2,57.3,17.8,19.3,5.19,1.79,1134,2.37,1,77
26.2,10.4,7.37,22.5,23.7,2.67,13.5,449,13.7,10.5,22.5
28.1,18.1,86.6,27.9,11.2,1,17.5,410,5.14,4.1,66.7
30.5,8.74,16.3,10.4,42.9,1.26,11.3,179,22.3,7.23,12.2
16.5,7.84,4.91,18.9,9.47,1.36,18.8,433,1,3.68,73.7
38.9,12.1,34.3,31.9,96.5,2.86,21.5,35.9,39.6,12.5,98.2
35.5,15.5,25.5,13.6,47.4,1.01,10.1,400,25.5,2.33,10.5
20.5,7.99,23.3,30,42.9,5.23,23.7,610,16,9.82,82.8
61.5,41,15.7,14.3,31.3,1.01,2.81,311,13,1,12.5
16,7.5,62.6,34,23.7,1.45,19.1,400,3.65,2.31,64.9
56.7,30.2,26.9,15.5,69.8,4.53,25.7,1486,29.2,3.05,18.3
153,79.9,5.19,33.7,13,2.84,8.9,1219,6.21,1,57.3
29.4,6.79,13.3,35.2,36.8,1.33,14.9,12,14.1,8.66,59.9
71,24.8,26.9,15.3,23.1,1.01,28.6,2035,9.73,1.39,49.6
35.9,24.1,13.5,18.1,40.3,1,20.9,302,18.9,4.1,17.9
26.4,11.9,44.1,32.8,20.7,1.68,10.2,426,1.93,3.62,69.8
44.5,11.2,12.5,26.2,33.7,1,12.5,784,18.4,6.67,40.3
139,49.6,8.06,27.9,30.5,1,13.8,1144,13.6,3.89,79.9
24.4,8.82,115,34.3,12.1,1,7.7,632,5.62,1,93.9
37.2,12.4,9.47,26.9,39.2,3.22,4.87,514,25.5,6.26,106
101,21.9,34.6,21.7,48.7,2.97,18.4,1230,22.5,4.49,7.1
21.5,12,11.1,29.7,22.1,2.86,15.5,259,11.1,2.02,57.3
112,63.2,29.7,53.3,65.5,4.74,5.38,1486,39.6,4.83,67.9
57.8,33.7,7.43,33.7,24.4,1,16.8,410,7.37,1.43,14.1
121,68.5,45.7,26.2,73.7,3.25,13.2,626,28.1,6.85,56.2
34,6.73,59.9,30.5,107,1,16.5,717,50.5,1.72,93.1
33.1,19.1,56.2,31.1,21.1,1.79,7.64,267,3.34,1.86,50
33.1,20.5,25.9,23.1,66.7,1.06,12.1,292,35.2,1,41.8
75.7,39.2,9.56,142,20,170,39.2,874,10.7,26.7,170
30.5,21.3,6.1,37.5,17,2.25,18.8,274,11.2,4.78,61.5
28.9,26.4,54.7,46.1,68.5,1,9.56,316,36.2,5.88,108
49.6,25.3,9.82,18.6,76.4,1.76,8.43,313,31.3,2.29,80.6
48.7,15.1,9.14,17.5,57.3,1.84,14.2,1512,31.9,1.57,10.6
34.9,16.1,5.99,22.5,9.22,1.53,31.3,429,3.34,10.7,71
38.5,22.9,6.15,13.3,3.4,1,7.77,403,1.78,6.73,16.7
15.4,7.3,20.4,42.2,31.3,1.75,1.49,750,17.5,5.94,161
56.7,34.3,54.7,25.5,17.2,2.46,13.3,365,2.53,6.15,61.5
61.5,39.2,16,23.7,38.5,1.7,18.4,604,20.5,1.25,31.9
43.3,23.5,36.2,7.43,52.3,1.13,13,385,26.2,1.41,19.5
36.8,20.7,10.5,19.6,41.8,5.67,1.93,429,17.5,3.37,50.5
29.4,20.2,30.2,18.3,62.6,4.26,17.5,385,30,3.68,41.4
31.6,13.9,14.3,21.3,36.5,3.08,16.1,505,17,4.18,50.5
24.1,8.13,31.9,31.9,58.3,8.74,9.22,355,25,1.23,36.2
184,85.8,107,35.2,30,1.91,1.54,1208,7.43,4.87,86.6
31.1,11.2,12.1,63.2,29.4,3.34,19.5,457,19.8,3.52,92.2
63.2,39.2,6.73,17.9,46.6,4.14,12.9,858,28.1,2.48,36.8
47.4,26.9,20.4,21.9,69.2,5.05,11,334,37.9,2.27,71.7
36.5,20.9,16.4,31.9,62.1,1,14.2,433,37.9,8.82,80.6
31.1,19.6,27.9,40.7,41.4,5.09,13.7,257,24.4,2.15,13.6
18.1,7.64,14.7,31.6,41.8,250,82,514,22.3,6.79,55.7
19.8,7.99,23.1,14.7,58.3,2.48,1,487,26.4,1.21,23.7
53.8,46.6,184,17.3,80.6,1,1.1,259,27.9,5.28,58.8
36.5,14.3,77.7,14.1,101,1,8.28,500,53.3,6.98,36.8
32.5,20.4,21.1,19.8,58.3,1,5.28,305,34.3,1.33,67.9
61,28.9,27.9,25,33.1,2.15,34.6,1778,16.8,1.01,47.4
86.6,44.1,48.7,13.8,84.3,5.09,9.47,723,26.4,14.7,11.1
30.2,11.1,30.8,17.9,44.1,1,14.2,667,17.6,6.55,57.3
73,40.7,47.8,26.7,13.7,1,22.7,2054,2.76,1,64.9
42.6,18.8,35.9,39.6,86.6,6.61,17.5,18.1,37.9,15.5,67.9
41.8,24.6,50.9,30.5,18.8,2.46,18.3,302,13,4.49,77
10.5,6.32,56.2,30.8,13.7,5.94,10.1,300,6.49,7.64,91.4
19.1,11.3,25.7,12.2,12.3,5.88,11.2,328,2.94,1.58,8.2
61.5,29.2,17.5,24.8,32.2,2.69,17.9,1134,21.1,1,69.8
168,93.9,69.8,19.5,23.5,2.94,6.38,661,4.83,1,37.9
38.2,24.8,27.6,13,9.73,1,32.2,308,2.69,5.83,8.35
64.9,28.6,13.6,113,42.2,2.11,17.9,523,17.6,3.82,161
20.2,4.26,16.3,26.9,75,1,10.8,667,23.7,8.2,44.1
40,10.4,13,25.9,40.3,3.62,18.6,820,20.7,5.78,64.4
154,66.7,23.9,11.8,57.3,1,31.1,1928,20.7,4.18,54.7
145,79.1,36.8,36.2,66.7,6.44,9.56,922,32.5,9.47,59.4
41.8,19.8,42.9,34,12.2,167,35.2,241,1.64,1,88.2
10.9,5.52,21.7,47.8,69.2,3.65,8.58,167,36.2,7.57,56.2
19.6,9.39,78.4,21.3,13.6,1.88,11.9,828,5.78,4.26,27.6
25,10.9,73,31.6,34.3,3.43,2.79,414,11.7,6.49,78.4
42.9,23.5,43.3,40,11.4,1.65,3.43,392,2.39,2.57,70.4
54.7,19.8,13.9,30,41,1.65,15.4,281,21.5,18.8,80.6
186,71.7,15.5,37.5,44.5,1.57,1.79,1197,28.4,7.3,88.2
13.8,6.1,13.2,37.2,35.5,2.27,8.2,567,11.5,5.38,43.7
139,79.1,97.3,102,31.1,1.01,9.14,750,1.83,6.73,133
87.4,57.8,6.04,25.5,37.9,1.01,22.7,1027,14.7,8.2,14.2
30.2,12.7,65.5,24.8,14.9,5.05,10.9,229,4.66,3.75,56.2
13.8,5.78,12.2,22.5,33.7,2.29,7.91,874,18.6,1,91.4
101,45.3,16.1,31.9,27.6,1,12,2187,11.7,6.61,70.4
59.4,18.9,31.9,59.9,51.9,2.94,6.73,692,33.4,9.47,118
50.9,18.4,87.4,22.1,41.8,1,2.35,389,8.28,1.11,55.2
165,93.1,78.4,57.3,16.7,1,8.43,1946,5,7.23,60.4
25.5,10.3,83.5,22.1,21.1,1.01,13,334,4.18,3.55,72.3
32.5,22.9,11.5,35.9,40,7.37,16,294,20.2,2.84,58.8
45.7,27.6,13.1,38.9,40.3,25.3,24.6,346,15.8,15.4,121
25.9,9.39,27.9,55.2,58.8,6.79,13.3,523,25.7,17,132
54.2,28.4,100,36.5,33.7,1,15.3,211,4.66,6.98,111
120,64.4,23.5,21.3,37.2,1,16.1,615,18.9,1.54,11.3
18.3,7.64,11.1,16.1,42.6,5.05,22.5,500,24.4,5.09,54.7
47,21.3,12.3,38.2,21.9,2.64,18.1,319,12.4,12.7,89.8
29.4,7.99,21.7,16.5,67.9,1.64,15.5,385,32.2,6.1,79.1
41,26.7,57.8,36.5,15.8,1.93,16.1,289,1.7,2.79,65.5
38.2,13.9,19.8,346,78.4,1,23.3,271,41.4,1,328
20.7,7.37,118,25.7,71,1,25.3,379,29.2,7.37,90.6
41,24.8,48.7,76.4,54.2,2.17,8.98,343,7.5,7.04,119
74.3,34,6.1,26.2,42.9,1,16.3,594,22.1,2.44,67.9
60.4,17.8,11,8.98,37.5,5.14,35.2,1370,25.9,8.9,56.2
117,48.3,63.8,16.8,75,1.01,11.8,453,40.3,10.6,25.5
40,24.4,14.6,83.5,30.5,2.59,3.68,227,24.1,8.82,47
57.3,34.6,91.4,16.7,25,3.85,18.9,632,2.69,6.73,36.2
32.5,15,23.1,36.8,42.6,2.17,14.2,382,21.7,10.8,62.1
52.3,41.8,22.7,22.7,41,1.57,18.3,349,18.4,8.66,32.8
23.3,9.06,62.6,16,21.3,1,22.3,403,5.83,1.89,32.2
33.1,12.5,69.2,53.3,75.7,1,14.3,292,31.9,3.89,110
16.5,9.31,15.4,157,42.6,3,34.6,523,18.4,14.7,114
19.6,10.7,18.1,18.8,55.2,7.43,25.3,429,21.3,18.8,41.8
89,51.4,54.7,26.4,92.2,1.08,19.6,982,40.7,8.13,102
29.7,17,32.2,27.1,61,1.75,20.9,583,35.5,3.79,93.1
26.9,8.51,14.2,23.9,32.5,1.18,28.1,717,17.8,8.74,106
66.7,37.2,43.7,31.9,58.8,4.96,18.8,610,24.1,4.91,75.7
47.4,25.7,24.4,70.4,44.9,1.01,14.1,239,20.4,9.06,123
85.1,36.2,21.3,26.4,58.8,1.02,25.7,1611,29.4,1.79,47
20.4,13.5,139,47.4,71.7,1.23,13.7,621,30,3.37,70.4
7.04,6.04,8.2,14.6,31.6,1.57,4.03,28.6,15.3,3.55,60.4
41.4,13.8,96.5,32.5,53.8,1.29,13.9,478,24.4,9.39,101
40,32.8,77,23.9,13.3,7.17,13.8,215,3.25,10,82.8
20.9,8.9,4.57,30,37.5,1,11.9,567,19.5,11.5,85.8
19.8,12.6,14.5,17.9,34.3,4.83,26.4,372,12.1,1,20.5
46.1,19.5,83.5,23.9,25.7,1.01,8.28,418,6.85,3.49,18.1
29.7,20.5,18.1,27.1,41.8,1.01,3.59,392,16.1,12.2,88.2
20.4,10.5,32.8,44.1,36.2,1.38,19.6,396,15.5,3.52,103
34.9,5.67,21.7,17.3,33.7,3.68,6.85,491,20.7,5.52,33.1
28.4,5.62,31.9,23.9,58.8,2.86,26.4,777,25.3,3.34,10.5
32.2,8.82,132,29.2,31.3,1.2,14.7,523,12.5,1.01,77.7
147,51.9,12,29.4,24.4,1.23,1.93,939,11.9,3.13,52.3
27.9,15.3,15.3,37.9,53.8,1.01,33.4,599,22.1,2.74,42.2
35.5,12.5,89,30.8,18.9,4.03,15.1,164,3.05,8.43,71
45.7,22.1,62.1,38.2,4.91,1,24.8,257,7.77,8.43,53.8
63.2,34.9,30.8,34.9,85.8,1.68,19.1,1486,52.8,1.47,77
51.9,21.7,4.1,12.5,47.8,1.01,13.5,319,1,9.73,14.2
32.5,20.9,50.5,21.7,20.5,1.35,14.5,264,4.61,10.5,34.3
41,22.9,7.84,43.3,36.5,1,3.72,239,15.7,5.52,77.7
71.7,19.3,10.9,42.2,47.4,3.65,13.3,692,18.8,8.66,66.7
104,62.6,3.31,30.8,42.9,1.22,17.3,547,1.72,6.73,67.9
34.9,17.5,9.56,14.3,42.2,3.11,9.22,578,15.3,2.92,62.6
21.1,4.78,30.2,19.8,83.5,1.95,34.9,692,33.4,1,60.4
24.6,15.3,8.98,37.5,34.9,7.3,1.12,396,14.9,1,82.8
33.1,20,6.61,64.9,24.1,1.01,1,334,11.7,6.61,79.9
46.6,22.3,100,35.2,23.5,1,15.4,300,5.42,7.17,77.7
105,50,56.2,28.9,29.7,1,9.91,533,2.48,6.61,98.2
34.9,19.3,16.1,23.9,41,1.64,26.9,311,21.9,1,75.7
102,33.4,61,26.9,111,9.91,22.5,737,62.1,8.66,67.3
38.5,26.9,42.6,47.8,58.3,48.7,34.3,267,24.4,14.9,84.3
58.8,16.3,20.5,21.9,48.7,2.31,22.5,2227,21.5,13.5,89.8
32.5,17.2,18.4,26.7,50,2.39,13.1,186,15.8,1.38,91.4
32.5,11,47.4,25,70.4,2.84,7.91,297,34,6.61,66.1
25.5,12.3,9.22,53.3,34.6,6.1,48.7,337,15.4,4.29,71.7
37.9,24.1,4.53,41.8,30.2,1.41,23.9,286,1.39,5.52,170
44.5,27.4,50,17.9,18.8,1,23.3,313,5.09,10.9,37.2
8.06,3.75,9.39,29.4,46.6,1.39,20.7,302,20.5,8.35,69.8
63.8,31.1,7.1,25.5,34,72.3,28.9,1843,20.5,2.04,50
32.8,18.6,111,35.5,23.7,3.52,17.8,244,5.99,5.73,74.3
23.9,10.6,35.5,58.8,69.2,2.64,3.34,392,47.8,7.99,79.9
145,13.6,15.5,29.7,48.7,4.29,12.3,154,23.7,5.94,73
65.5,30.5,92.2,20,87.4,3.28,18.8,1670,36.8,3,39.2
20.2,12.3,5.28,107,105,5.38,9.06,319,2.35,4.53,111
20,1.64,18.8,30,66.7,1.79,21.7,770,29.2,12.1,50.9
41.8,25,15.4,25.5,39.6,3.28,36.8,292,16.3,10.6,26.4
40.3,22.5,9.47,57.8,22.1,1.15,18.1,271,10.8,4.7,89.8
31.9,17.2,28.9,43.7,112,4.7,11.7,211,74.3,3.75,78.4
71,41.4,71,17.5,16.7,1.01,4,1197,5.14,4.83,53.8
30.5,14.1,14.9,32.2,63.8,1.01,7.5,305,34.3,8.43,7.57
161,87.4,14.2,23.7,25.5,4.22,24.8,685,10.6,11.9,20.9
34,15.7,21.1,23.9,55.2,1,20,474,24.4,6.44,75.7
31.6,14.9,89.8,34.9,28.4,6.67,18.8,281,4.96,15.7,66.1
51.9,24.8,59.9,18.1,70.4,1,6.73,337,24.8,9.14,51.4
79.1,43.3,65.5,49.1,17.2,6.21,3.79,770,2.79,13.3,130
19.8,6.92,14.3,77,34,1.61,5.52,379,14.6,2.19,132
43.3,26.2,11.5,14.7,28.6,1.39,10.2,523,21.9,4.83,62.1
40.3,23.7,111,10.6,23.7,2.92,5.05,340,4.53,6.85,13.1
29.7,13.8,6.38,26.2,28.9,1.06,1,294,12.6,5.09,53.8
59.9,34.3,4.22,23.1,56.2,2.64,7.43,466,2.09,5.78,54.2
16.3,13.6,17.9,18.9,50,3,11.1,426,20.4,5.42,61
35.9,21.7,10.8,18.9,25.7,4.37,13.8,235,14.1,3.02,54.7
36.2,10.7,9.91,19.3,25.7,1.06,25.3,422,11.8,2.46,66.7
14.3,10.5,30,29.2,85.8,1,18.6,276,58.3,2.13,75.7
17,7.23,53.3,15.1,9.39,5.52,7.91,328,1.19,12.1,52.3
35.9,14.6,13.3,28.6,41.8,3.28,16.4,355,25.3,11.2,77
46.6,26.4,9.91,18.8,27.4,6.15,9.65,239,11.2,1,46.1
26.9,10.1,25.7,77,37.5,2.33,11.3,588,24.4,3.72,175
32.5,12.7,9.47,27.6,31.9,1,14.9,615,14.6,8.28,28.6
48.3,27.1,20,40,43.7,3.25,15.1,757,24.8,1,96.5
88.2,46.1,3.34,35.2,75.7,6.49,20,626,1.73,7.43,103
49.1,11.7,63.2,12.9,24.1,7.99,17.2,514,4.66,2.15,6.67
28.4,6.44,7.3,20.2,23.7,2.17,21.7,23.5,12.2,8.2,13.3
113,50.9,64.4,53.3,44.1,1.39,1.84,843,22.3,7.7,145
38.5,24.8,40.3,20.7,161,5.62,26.9,284,58.3,1.38,14.5
22.5,2.31,95.6,36.2,34,2.11,21.3,426,3.46,1.76,97.3
32.2,26.4,25.3,17.8,52.8,1.01,18.4,264,30.2,1,18.6
28.4,13.7,1.68,22.5,20.2,1.11,20.5,528,11.5,4.74,63.8
18.8,8.74,103,21.9,17.9,1,7.5,355,5.83,1.08,85.1
34,14.7,83.5,16.4,19.8,1.21,13.7,281,2.27,5.99,69.2
22.7,6.98,14.6,41.4,25,1.72,7.77,604,14.2,1,79.1
33.4,17.9,15.4,19.5,26.9,1.08,2.76,316,16.7,7.57,83.5
107,53.3,19.1,3.82,61,5.83,11.8,1843,21.9,5.52,1.46
14.7,9.47,9.56,22.9,24.4,1,13.7,478,10,2.23,87.4
13.7,7.17,49.1,61.5,76.4,3.96,15.4,241,36.5,9.47,73
31.6,9.91,74.3,59.9,36.8,2.74,8.13,704,14.5,8.51,90.6
107,34.3,115,20.9,32.5,1.91,14.7,1055,4.66,1.88,50.5
25.3,7.84,18.6,139,41.4,1.01,12.3,791,20.9,8.58,141
81.3,51.4,19.1,12.7,39.6,3.22,13.7,673,16.3,5.33,12.9
33.4,11.8,29.4,36.5,33.1,5.88,20.5,255,17,1.32,176
28.6,14.6,23.9,13.2,73,2.41,15,638,54.7,4.14,32.2
51.4,24.6,4.87,8.2,33.7,1,6.79,193,20.7,4.61,17.6
51.9,26.2,45.7,47,75.7,1.35,7.57,355,40.3,4.53,61
38.2,23.5,95.6,34.3,62.6,1,2.19,264,36.2,3.28,49.1
84.3,37.9,239,8.66,56.2,1,8.06,1611,8.51,7.99,31.6
40,10.9,22.9,56.7,15.1,3.52,11.1,982,7.17,6.98,117
14.1,5.99,274,46.1,59.9,1.01,11.5,18.6,21.1,4.45,84.3
75,45.3,8.58,12.2,9.31,3.82,18.6,655,4.61,13.1,42.9
50,21.7,19.3,25.5,31.9,1.23,18.4,533,19.1,2.41,73
23.1,9.91,30.2,52.3,142,1.68,2.67,509,73,6.67,79.9
43.3,23.1,95.6,13.1,24.6,1.01,5.47,334,6.04,10.4,58.8
48.3,29.4,66.7,27.1,33.7,1.01,18.4,359,8.82,14.9,19.6
44.1,25.7,9.65,16.3,34,4.07,13.1,274,15.1,1.27,51.4
45.7,16.3,61.5,13.8,18.6,6.49,21.3,403,4.91,4.7,34
71,44.9,25,21.3,37.2,2.81,12.1,319,19.8,6.73,71
36.8,18.9,89.8,26.2,33.7,3.05,4.29,331,3.65,10,114
41,21.1,10.5,30.5,34.9,2.02,5.47,237,14.5,7.3,49.6
5.99,4.87,9.82,21.3,26.4,1.75,7.57,453,15.4,4.26,53.8
31.6,14.7,11.2,17.8,31.1,3.43,9.65,385,15.7,5.14,36.2
89.8,44.5,6.04,64.4,43.7,1,15.5,583,11.2,2.04,81.3
49.1,21.5,75.7,32.5,37.9,8.58,27.1,1346,11.8,4.91,93.1
31.6,18.6,7.1,16.7,29.7,3.02,9.65,297,22.1,7.37,30.8
28.4,25.3,10.7,32.5,47.4,1,13.3,229,32.8,9.73,80.6
41,15.7,6.44,15.3,22.1,2.37,19.6,269,11.1,1.01,59.4
52.8,25.5,94.7,24.1,34.6,1.49,2.46,382,9.22,1.68,59.9
89.8,41,13.9,18.8,48.3,1,5.78,1655,25.5,4.7,66.7
36.8,20.2,75.7,18.6,79.9,1.01,7.7,235,30.2,3.4,74.3
44.1,26.9,16.1,25.7,50,1.01,22.5,246,30.5,3.46,14.6
29.7,14.7,22.5,30.2,14.7,2.89,15.4,644,4.1,5.09,81.3
94.7,46.1,89.8,22.5,25.5,1.01,19.8,1596,5.33,5.14,35.5
40,28.6,23.3,9.31,59.4,1,5.67,274,18.8,1,41
36.5,16.8,13.1,38.5,52.8,1.12,1,519,27.6,8.43,81.3
54.7,26.4,12.5,38.5,42.2,1.01,8.2,991,12.9,11.8,73.7
7.5,7.84,12.3,19.3,47.4,2.07,20.4,375,25.5,16.3,17.8
31.1,5.88,196,48.3,39.6,23.9,29.2,750,10.3,18.9,59.9
16.5,2.84,25.5,32.5,67.9,1.91,7.1,491,28.4,4.87,107
19.3,11.2,37.5,11.9,35.5,4.57,10.2,528,9.91,6.38,7.3
36.2,12.3,75,22.7,25,3.46,7.43,267,3.31,3.28,58.8
41,16,6.73,12.2,33.1,2.84,31.1,505,11.3,7.04,52.3
39.2,13.7,16,23.1,46.6,7.3,9.65,400,29.7,8.74,61.5
55.7,41.8,15.3,23.5,21.9,5.83,4.26,209,12.1,2.48,53.8
53.3,30,13.8,44.5,52.3,2.59,19.1,610,27.1,5.05,94.7
27.6,3.92,8.2,28.4,10.8,7.91,4.41,843,2.57,2.59,63.8
120,71,82.8,33.1,42.9,3.96,1,305,15.3,7.37,33.4
20.5,17.5,70.4,22.5,89,3.34,7.3,284,42.2,2.41,60.4
132,66.1,95.6,25.5,38.9,4.7,4.96,770,18.9,2.09,63.2
28.4,18.8,8.28,24.8,16.5,1.01,6.92,221,9.91,5,77.7
13.6,8.74,12.7,27.4,19.8,2.48,5.52,461,12.3,5.38,59.4
49.1,23.7,67.3,11.7,53.8,2.44,20.5,233,10.2,2.25,15.5
24.4,15.4,8.98,11.3,44.9,1,1.19,426,20.4,2.59,18.6
28.1,25.9,93.9,20.4,24.6,8.98,7.3,279,4.37,3.46,16.4
60.4,30.2,101,31.9,23.9,1.65,1.31,1176,6.26,1,18.4
97.3,50,79.1,13.8,7.17,1.88,10.9,1946,2.46,2.11,59.9
89,43.3,20.5,25.5,63.2,1,4.57,1843,7.1,5.99,87.4
23.5,8.2,106,19.6,22.9,2.71,10,449,2.86,1.84,36.8
19.6,4.83,93.9,19.3,18.8,1,4.61,750,4.22,4.41,17.5
25,3.22,18.9,30.5,31.9,6.79,22.3,820,12,8.43,44.9
19.1,14.1,16.3,21.7,38.5,1.02,1.83,302,25,8.13,42.2
45.3,35.5,20.5,22.5,53.3,1.01,16.1,313,20.7,5.73,69.8
19.5,17.6,22.7,6.1,34,1,50,437,15.5,8.2,4.45
112,39.6,21.7,27.9,32.8,1,10.8,743,22.9,12.4,13.1
14.3,7.99,14.7,36.5,29.4,1,1.96,328,15,8.9,90.6
179,63.8,77.7,16.3,14.3,1.09,6.92,898,4.37,3.16,85.1
19.8,3.43,28.6,27.4,82.8,1.76,15.4,362,36.8,4.57,63.8
38.2,20,38.2,18.4,54.2,1.01,19.1,368,27.9,6.44,11.1
191,142,69.2,28.4,10.9,4.26,16.5,466,2.59,11.5,74.3
63.2,30.2,10,41.8,106,2.71,9.82,396,1,1,87.4
25.5,6.55,6.04,24.4,41.4,2.15,4.61,25.3,14.7,2.62,89
19.3,6.61,14.3,77.7,42.6,1,14.5,661,26.2,3.55,121
45.7,7.17,142,27.6,49.1,21.1,35.9,1358,5.73,10.4,63.2
150,84.3,42.6,30.8,69.8,1.02,11.9,453,37.5,4.91,63.8
32.5,13,22.9,33.1,50.5,4.07,16.7,441,25.3,5.19,77
76.4,37.9,17.3,8.66,34.9,8.2,21.1,685,23.1,5.88,9.14
29.4,10,20.2,20,33.1,1.01,11.9,410,21.3,6.79,51.4
22.1,4.7,7.77,25.3,43.7,4.66,48.3,478,27.9,14.9,73
141,45.3,30,34.9,53.8,1.89,5.23,922,24.8,5.52,93.9
37.9,12.3,34.6,25.3,75,1.14,14.3,784,29.7,6.92,49.1
57.3,24.4,3.72,18.6,2.46,1.01,14.3,890,6.26,2.84,43.7
40,20.4,10.7,33.4,46.1,6.67,7.43,610,30,1,55.7
15.7,11.3,66.7,23.1,34.9,2.79,39.2,400,2.79,3.52,62.1
106,32.2,13.7,27.9,27.1,83.5,47.4,1382,14.5,17.8,51.9
32.2,22.5,24.6,7.64,42.9,5.52,18.9,322,22.5,8.28,30
26.9,15.5,18.8,26.9,20.4,2.46,16.3,237,11.4,13.8,9.39
48.3,29.7,29.7,16.1,58.8,1.54,23.9,302,19.6,14.6,38.2
34.9,20.5,161,27.6,47,1.01,28.1,233,7.23,1.41,66.7
31.3,16.7,9.56,19.3,33.7,2.79,16.7,717,12.9,10.5,38.2
37.5,18.9,13.5,13.3,66.7,1,17.2,375,1,4.14,33.7
44.1,26.4,50.9,17.2,17.6,1.93,16.4,281,3.19,6.61,15.1
41.4,21.7,10.9,22.9,38.2,1.01,2.55,233,13.3,9.06,60.4
102,53.3,107,12.9,63.8,3.92,6.26,906,32.2,6.32,31.9
117,62.1,3.85,41.4,23.7,5.14,12.9,445,12.7,5.88,76.4
102,41.8,12.4,24.1,30.2,5.23,26.4,777,9.73,3.89,50.5
60.4,29.2,6.79,18.8,30,5.99,13.9,445,13.5,6.04,55.2
21.3,5.47,82.8,20,35.9,4.14,10,422,11,11.5,66.7
124,42.6,107,32.8,75.7,3.28,24.6,1252,36.2,2.27,42.2
38.2,4.57,17,19.8,52.3,1,5.78,573,20.9,14.9,38.2
17,12,7.64,18.8,29.2,1.68,15.5,418,11.5,1,66.1
27.1,10.9,9.65,20.9,30.5,1,18.9,449,19.5,7.43,56.2
66.1,37.2,28.1,99.1,29.7,6.61,2.5,552,19.6,7.99,175
20.2,13.9,88.2,30.5,25,3.28,20.5,271,8.43,13.2,17.5
54.7,19.8,8.74,43.3,17.9,1,13.2,2167,11.2,1.86,82
43.7,12.1,11.7,9.39,29.2,4.66,10.5,474,17,1.6,52.3
31.6,19.3,20,16.8,47.4,8.06,14.3,710,23.3,9.65,17.9
57.8,18.4,8.58,17.6,46.6,1,24.1,835,30.2,3.65,44.1
55.2,28.4,81.3,23.1,36.5,1.23,22.7,982,6.73,3.08,66.1
37.9,21.5,5,18.9,12.7,1.75,10.1,255,5.57,9.31,18.1
28.9,14.2,82.8,20.5,27.6,3.11,27.9,496,8.98,2.94,78.4
30.2,13.3,11,19.5,44.5,1.06,13.1,710,28.1,9.14,7.04
47,28.1,33.4,26.4,41.4,2.81,1.47,346,24.8,3.19,71
34,19.1,86.6,23.5,15.8,1.41,23.9,267,5.94,4.03,17.2
40,26.7,34.3,30.5,73,1.57,18.6,334,33.1,10.3,87.4
30.5,11.3,6.85,21.1,37.9,1.11,6.61,922,12.6,14.5,35.2
35.5,4.07,58.3,25.5,27.6,1.01,15.3,487,7.37,2.92,74.3
23.1,3.75,75.7,19.6,43.3,5.83,11.8,588,18.4,6.44,45.7
127,17,12.9,16.4,30.2,4.49,5,982,15.4,8.58,56.2
14.2,3.68,6.85,32.2,32.5,1,1.75,449,11.8,1.01,56.7
47.8,23.5,9.56,55.2,46.1,4.37,10.2,316,21.5,5.38,33.4
56.7,33.7,17.2,53.3,49.1,1.19,12.7,231,24.1,10.3,79.9
33.1,18.9,7.1,58.8,35.2,2.94,12.4,478,18.3,5.42,86.6
67.3,34,19.1,21.7,55.7,14.5,10.2,331,28.9,13.1,42.2
29.7,18.1,5.19,29.7,21.5,6.85,11.9,259,7.77,11.4,47.8
86.6,30,17.8,7.57,44.1,4.07,11.5,1065,19.1,6.04,3.28
23.9,5.62,16.8,8.43,32.8,1.43,14.6,644,17.8,7.91,29.4
37.5,25,33.7,22.9,63.8,1.01,5.28,355,33.1,1.45,40.3
33.1,14.5,19.8,89,32.2,1.01,11.8,610,16.1,2.46,82
61.5,30.8,5.52,28.6,23.3,2.37,4.96,638,11.4,6.92,41.4
50.9,23.1,38.2,26.4,77.7,1,16.5,557,35.5,2.81,10.1
46.1,22.9,71,31.9,25.9,1,10.4,300,5.05,5,73
26.2,8.98,11.4,76.4,48.3,2.86,16.1,514,25.3,8.13,55.2
39.2,11.5,15.5,16.4,35.5,1.12,8.98,375,23.9,12.2,54.2
20.9,9.06,79.9,18.8,33.1,1.86,9.06,552,1,5.47,56.7
28.9,18.3,67.3,44.5,18.6,147,66.1,188,2.35,33.7,36.2
63.8,37.2,89.8,23.7,15.8,5.99,7.99,956,4.53,9.39,74.3
62.6,34.9,18.3,36.8,71.7,1,23.1,379,33.4,4.07,21.7
40,20.2,9.65,42.9,31.1,167,41.8,322,13.1,11.4,88.2
38.2,13.9,11.2,19.3,30.2,1,16.7,255,16.1,10.8,66.1
36.2,9.82,9.14,32.8,40.3,1.01,7.04,615,26.9,2.17,67.9
33.4,15.8,13.5,15.3,32.2,23.1,19.1,284,27.6,18.9,37.2
101,51.9,18.8,41.4,62.6,2.48,5.14,890,27.1,2.94,73
