Akt,Erk,Jnk,Mek,P38,PIP2,PIP3,PKA,PKC,Plcg,Raf
101,51.9,18.8,41.4,62.6,2.48,5.14,890,27.1,2.94,73
22.9,10,6.61,43.3,25.9,1,28.4,491,12.2,6.1,64.9
41.8,6.92,35.9,14.5,54.2,5.57,5.19,65.5,22.3,4.96,35.5
49.6,28.1,10.5,9.82,24.4,1,16.7,331,6.26,5.94,10.4
23.1,7.99,16,20.5,68.5,1.07,17,316,49.1,3.02,85.1
63.8,15,67.9,34.3,20,1,14.3,931,1,3.34,63.8
93.1,38.2,9.56,2.15,16.4,3.65,10.5,2054,13.7,2.46,3.62
26.2,13.6,62.1,20.4,12.6,1.01,8.43,136,3.49,4.91,39.6
28.1,6.1,15.8,12.5,49.1,2.69,6.73,583,30.5,3.62,43.7
184,111,7.1,28.9,37.2,1.01,20.7,491,12.5,10.3,61
77.7,25,26.2,27.4,109,1.01,6.92,478,39.2,9.06,23.3
90.6,28.4,23.5,15.1,39.6,2.19,1.96,1860,23.7,3.49,64.4
85.8,44.1,25.7,14.7,19.5,2.64,16.1,1114,1.86,2.48,34
62.6,31.6,4.78,50.9,30,2.84,13.7,474,16.5,2.92,72.3
28.1,14.5,19.6,21.7,33.1,1.58,21.5,382,14.1,7.77,63.8
119,47.4,62.6,18.6,17.5,1.47,21.3,2393,2.64,6.44,76.4
63.2,43.3,12,67.9,34.6,1.37,1.93,552,10.1,1,191
54.2,28.4,9.82,16,16.5,7.57,2.23,791,8.2,10.3,30
30.8,11.8,13.7,23.1,36.2,1.13,1.04,547,18.8,1.46,61.5
38.2,5.52,58.8,22.5,86.6,2.44,13.7,552,37.5,6.15,23.7
30,23.3,16.3,36.5,40.7,1.01,19.6,271,26.9,4.74,90.6
37.2,18.9,34.9,26.9,67.9,2.62,8.51,246,36.8,8.2,27.4
29.4,9.56,64.9,32.8,108,7.23,21.5,246,56.7,7.17,59.4
32.5,6.67,57.3,7.5,32.2,4.74,12.4,552,5.09,17.8,1
94.7,53.3,16.1,17.9,42.2,1.01,10.3,542,17.6,1.83,16.1
28.1,9.31,13.7,31.6,31.1,2.69,16.5,1009,10.9,8.06,55.7
30.8,18.1,12.6,15.4,21.3,4.14,16.5,241,12.5,1.24,34.6
47,10.4,21.7,33.4,50.9,1.01,10.5,1407,45.3,4.87,57.3
14.1,6.15,264,22.9,42.2,1.6,32.8,255,8.2,4.57,57.8
80.6,45.7,22.3,36.5,34.3,5.14,10.3,898,18.4,14.5,67.9
97.3,49.6,9.06,42.6,19.1,1.5,20.2,784,13.7,8.28,78.4
48.3,22.5,94.7,16.7,24.1,5.09,20.4,828,6.21,10.2,31.3
21.7,15.4,27.1,22.3,76.4,4.1,13.7,211,40.3,7.99,7.5
61,33.7,6.44,23.9,17.9,2.21,4.29,730,10,1.37,38.5
55.7,25,14.1,75,61,1.14,30.5,316,42.9,8.43,77.7
19.5,3.02,83.5,39.2,16.5,1.14,14.3,828,3.02,6.38,46.1
23.7,8.13,22.1,26.9,33.7,8.13,23.5,610,20.4,3.31,82
22.5,11.5,90.6,24.1,42.9,2.29,18.8,437,5.47,5.88,85.1
27.9,29.2,18.1,45.7,24.4,3.46,19.6,334,11,2.31,80.6
23.3,9.14,23.7,25.7,44.9,1.86,10.7,349,20.7,7.3,82.8
67.9,20.2,11.2,35.5,40.3,1.39,13.7,1512,37.2,6.92,60.4
217,120,13,62.1,39.6,1.01,24.1,679,15.7,8.13,129
11.5,2.81,22.1,28.1,40.3,3.82,8.35,319,21.9,11.5,66.1
44.5,21.9,4.14,27.1,33.7,3.89,2.64,426,12.2,3.31,52.8
55.2,13.2,31.6,26.9,47.8,1,1.63,1382,26.2,15.4,37.5
32.8,16.8,22.1,34.3,23.9,1.95,14.6,289,13.2,4.87,57.8
33.4,25.5,8.51,51.4,39.6,4.41,9.22,227,1.78,2.07,129
27.4,12.3,5,20.5,43.3,8.74,3.59,349,22.3,3.13,30.2
138,78.4,15.1,20.9,45.3,1.01,24.6,1486,32.2,3.59,72.3
27.9,17.8,98.2,34.9,51.9,368,39.6,331,23.3,3.49,58.8
34.3,21.3,13.3,27.6,63.2,3.96,8.35,274,30,4.91,71.7
176,16.3,78.4,19.8,53.3,1,23.7,113,11.8,3.19,54.7
41.8,20.9,82.8,25,20,2.29,32.2,227,5.28,15.3,25
37.5,21.5,67.9,11.8,63.8,2.29,9.91,267,31.6,2.84,21.7
23.7,16.4,2.55,31.1,8.13,1,1.53,379,1.58,6.61,59.4
135,67.3,13,24.4,29.2,1,12.7,626,18.3,2.41,41.4
40.7,23.1,4.07,25.9,30,1,16.5,379,3.43,7.17,47.8
85.8,55.7,52.8,18.8,109,3.85,3.11,433,50.5,4,21.1
17.5,6.44,10.9,19.8,24.8,4.78,8.35,610,12.6,16.4,45.3
50.5,30.8,4.1,30,18.4,7.99,25.3,289,11.2,1.54,66.7
229,103,4.96,22.9,64.9,4.61,22.9,594,29.4,7.17,38.5
20.7,3.92,14.1,33.7,38.5,4.87,11,269,19.1,1.29,122
19.6,10.3,18.8,23.9,42.2,4.41,5.67,292,29.2,7.1,37.5
18.6,6.49,25,24.6,42.2,5.42,11.2,466,20.4,1,81.3
47.4,29.7,7.7,20.5,31.3,1.47,28.9,655,12.6,8.06,30.8
36.5,20.7,24.4,19.6,42.9,2.37,1,835,23.3,2.76,30
40.3,20.5,94.7,45.7,46.6,1.31,6.61,250,10.7,2.89,20.4
27.6,19.1,3.16,41.8,85.8,7.77,9.22,209,1.91,4.26,11.1
41,28.6,15.7,93.9,23.5,3.92,13.7,250,11.9,7.04,176
24.4,4.26,5.23,23.1,27.9,1.39,29.4,449,10.5,1.05,53.8
57.3,31.9,38.9,23.7,65.5,3.4,12.5,221,46.1,6.79,44.5
37.5,5.88,9.91,53.3,36.8,1.01,19.1,1334,20.2,8.74,61
5.33,3.11,12.9,19.5,38.9,1,17,188,18.9,1.75,66.1
41.4,24.6,13.6,31.9,28.6,1.01,20.9,239,17,1,59.9
60.4,25.7,79.1,29.7,5.09,3.19,11.1,426,2.25,5.09,50.5
102,37.2,37.5,22.3,57.8,2.64,16.3,2738,25.7,14.2,69.8
30.8,14.9,114,30.2,34,5.14,10.6,457,3.96,1.01,106
229,150,88.2,35.9,32.8,2.84,4.61,784,16.7,11.7,6.1
36.5,22.3,79.1,17.5,62.1,5.62,4.66,322,23.1,4.18,9.73
98.2,49.6,8.28,34.3,31.9,6.98,25.7,538,22.5,11.4,47.8
44.5,16,12.7,69.8,43.7,7.77,42.9,1114,25.3,33.1,103
34,15.4,23.3,38.5,64.4,1.01,12.4,538,30.2,3.11,74.3
23.7,9.31,32.8,18.9,77.7,5.67,2.44,557,46.1,5.94,72.3
202,29.2,10.4,49.6,37.5,3.08,8.2,191,13.9,8.35,11.9
103,47.4,55.2,12.9,109,1.01,3.75,1928,50.5,1.98,31.9
44.9,13.8,6.92,19.1,41.8,1.96,8.13,1134,22.1,3.08,48.3
92.2,38.9,21.9,27.1,35.5,1.01,17.3,770,21.9,2.46,75
25.7,10.6,6.61,26.4,18.4,7.3,1.58,400,8.43,7.7,74.3
54.7,22.9,6.26,27.9,24.6,1.01,4.66,346,14.9,8.43,58.3
104,47,38.5,23.1,73,1.7,15,2072,39.2,1.83,49.1
32.5,15.8,29.2,23.5,57.8,4.66,15.3,379,25,5.23,79.1
112,54.7,12.3,64.9,36.8,1,23.5,704,17.6,11.9,104
76.4,36.2,11.1,39.2,31.3,3.31,12.3,487,13.7,10.9,42.9
111,62.1,20.2,39.2,32.8,4.07,5.09,365,13,1.01,87.4
38.9,22.3,20,18.9,78.4,1.54,17.2,189,28.4,5,53.8
36.8,20.2,2.57,30,67.3,1.67,2.25,437,4.07,9.31,48.7
209,29.4,23.9,22.9,53.8,6.26,14.1,1554,27.9,3.46,40.3
18.4,7.99,7.17,42.2,13,5.33,9.06,385,14.7,4,82
36.5,22.5,68.5,14.7,23.9,11.8,45.7,221,2.62,9.39,35.9
49.6,27.6,17.3,20.2,49.1,8.43,22.3,250,20.5,16.4,38.5
44.9,23.3,42.2,27.4,60.4,1.68,24.8,359,26.4,3.05,53.8
41,26.7,9.73,19.8,40,4.87,6.73,221,28.4,9.91,56.2
28.4,13.9,15.4,12.5,55.7,1.18,7.84,284,22.1,4.29,51.9
49.6,17.6,12.1,23.7,40.3,1.83,9.47,717,22.1,9.56,57.3
33.1,18.1,19.3,65.5,66.1,1.01,20.4,396,35.9,8.35,110
44.5,27.6,34.9,41,69.2,3.92,19.8,355,28.9,3.96,61
155,79.1,33.4,24.6,12,4.53,42.9,2227,3.96,1,70.4
27.6,14.5,3.4,23.1,30.2,3.31,14.3,355,17.8,3.34,62.6
31.1,8.74,43.7,73,79.9,1.31,11.5,487,40,1,113
17.3,7.43,175,25,34.6,1.46,18.3,433,6.38,4.33,91.4
