Akt,Erk,Jnk,Mek,P38,PIP2,PIP3,PKA,PKC,Plcg,Raf
50,5.99,39.6,18.9,23.5,20.7,10.9,588,9.82,17.8,17.6
178,106,110,8.51,79.9,106,12.4,1981,34.3,29.7,21.5
20.5,5.52,59.4,8.74,25,7.1,11,523,14.5,1,18.8
26.2,8.9,51.9,10.8,13.7,53.3,5.73,965,2.33,47.8,36.2
189,132,61.5,2.39,31.6,23.9,18.3,644,10.7,6.49,3.46
98.2,17.8,37.2,25.9,24.4,16.1,1,2839,12.9,19.3,47
23.7,13,49.1,11.1,39.2,107,9.14,644,22.7,12.7,7.37
29.4,2.23,12.1,12.3,2.33,10.6,11.4,474,8.66,1.02,17.9
27.6,4.7,49.1,18.9,34.6,38.2,23.3,851,10,18.1,19.6
27.4,3.72,29.7,19.8,21.7,191,18.8,372,10.1,41.4,17.9
47,28.6,43.7,16.3,20,62.6,19.1,483,6.32,15.5,12.6
12.4,4.7,70.4,57.3,23.3,202,36.5,441,12.5,23.3,75.7
31.9,18.4,40.7,66.7,38.2,433,59.9,851,22.3,46.6,113
160,114,40.7,53.3,25,12.1,11,991,4.57,5,120
22.7,15,33.7,25,19.8,103,15.1,594,12.1,13.9,35.5
107,60.4,30.5,22.7,6.55,3.08,12.5,1358,7.7,4.22,33.1
38.9,14.5,110,7.17,45.7,22.9,7.91,644,21.7,19.8,15.3
47.4,28.6,115,22.3,52.3,343,40.7,334,7.3,15.3,14.1
27.1,12.5,32.8,24.8,27.6,23.7,6.38,414,13.1,20.9,28.1
149,101,69.8,11,28.1,37.2,28.1,1263,15.8,36.2,28.1
50.5,29.4,31.1,18.3,18.6,21.5,11.5,349,5.62,19.6,8.13
47.8,26.9,40.3,49.6,26.4,44.5,33.7,382,7.99,26.4,11.2
56.2,35.9,67.3,22.3,30,33.1,11.2,294,16.5,36.5,28.4
56.2,36.5,40,15.3,21.3,38.2,2.05,588,9.56,35.2,25.7
150,76.4,47.4,14.7,29.4,17.3,1.06,2054,13,23.1,16.5
50.5,38.9,43.7,15.5,9.47,33.4,9.65,604,4.14,28.1,11.7
29.7,11.9,112,73,64.9,30.2,8.2,403,27.9,18.6,124
92.2,71.7,52.8,14.6,40,233,43.7,1395,7.84,11.9,23.9
115,76.4,34,15.4,20.4,193,58.3,359,11.3,59.4,20.7
48.3,32.5,28.1,12.3,34,178,31.9,496,16,17.3,17.2
281,119,32.8,8.58,29.4,33.7,15,1670,12.2,25.7,23.5
18.9,8.9,31.6,18.6,18.3,106,9.47,583,11.5,15,13.7
73,54.7,37.5,37.2,40,528,92.2,385,11.1,67.9,119
75.7,42.9,49.1,11.9,18.1,69.2,72.3,717,7.37,46.1,14.3
51.4,44.9,39.2,31.1,21.9,213,10.2,279,6.98,12.1,66.7
36.2,25.3,13.3,19.1,2.23,22.1,7.91,328,4.29,18.9,26.7
22.3,19.6,27.6,16.1,31.6,70.4,15,692,10.6,14.5,22.7
15.7,9.73,89,17.2,26.7,106,16,578,13.8,7.17,26.2
146,82.8,37.5,17.9,20.7,158,27.4,1499,12.1,12.9,33.1
97.3,52.3,30.2,8.66,19.6,9.22,3.72,1358,13.5,2.92,17.3
71,31.9,51.9,20,17.5,319,32.5,3106,12.2,7.23,8.74
29.7,20.4,63.2,3.79,26.7,229,46.1,426,12.4,53.8,20.7
112,67.9,64.4,63.2,24.4,28.6,6.15,2890,16.4,32.2,73
62.1,35.5,59.4,10.6,21.5,1.11,509,588,6.92,2.27,18.4
12.7,4.91,73,34,30.2,20.5,11.9,441,22.5,13.2,38.2
26.9,12.7,52.3,22.7,41.4,139,10.1,547,31.9,12.2,11.2
39.6,28.6,77.7,42.6,50.5,10.5,4.45,302,33.7,16.7,66.7
70.4,42.6,47.4,1,26.7,4.96,5.83,509,16.4,1.73,1.01
202,100,26.2,11.3,15.3,20.7,5.57,2017,8.51,27.6,9.31
34.9,15.4,66.1,6.67,47,168,9.22,547,15.4,8.98,22.1
19.5,13.5,79.9,11,42.9,209,16,583,28.6,10.2,21.5
337,213,35.2,18.6,8.06,45.3,12.9,4255,9.39,28.4,45.3
50.9,31.1,53.3,15.7,26.7,114,30.5,385,11.9,18.6,20.7
119,57.8,42.2,61.5,15.3,30.5,2.97,1762,11.4,18.9,82
55.7,32.8,34.6,14.5,16.1,10.7,2.35,334,7.99,10.7,15.1
103,64.4,63.2,14.9,42.6,29.2,13.5,1334,16.5,24.4,17
188,104,53.3,32.2,25.9,23.9,6.26,2788,10.2,22.3,24.6
21.5,5.67,45.3,15.1,35.5,19.5,3.4,692,15,26.9,23.9
31.3,21.3,15.5,16.1,18.3,62.6,21.7,519,8.35,13.2,28.9
55.7,37.5,32.8,55.2,23.9,16.3,10,422,10.9,9.14,70.4
60.4,32.5,40,11.4,20.7,26.7,14.7,514,16.5,26.4,20.9
36.8,27.4,31.1,67.3,21.1,24.1,5.09,470,19.1,16,89
33.1,3.34,81.3,4.14,37.9,13.1,10.3,710,10.7,17.5,12.9
62.6,46.6,106,4.53,82,297,66.1,461,47.8,66.7,19.5
48.3,35.9,73.7,13.8,35.2,313,41.8,445,11.7,29.7,17.3
37.9,18.4,47.8,42.2,39.6,28.6,7.57,552,22.5,24.1,74.3
274,196,40,24.1,24.4,400,32.8,931,16.7,27.4,22.1
52.8,38.5,45.7,20.9,26.9,114,25.7,449,18.3,49.6,18.3
18.4,14.3,14.6,50,13.8,379,80.6,496,6.67,58.8,50
54.7,8.51,38.5,9.91,34.6,93.9,21.9,1186,5.73,35.5,38.9
46.6,34.6,48.7,10,17,17,3.31,281,9.65,17.2,25
71.7,35.9,28.1,14.3,30.5,122,20.9,1186,9.82,13.1,22.5
118,64.4,147,26.7,37.5,33.4,16.1,1046,12.4,28.6,13
47.8,33.7,121,15.1,78.4,453,48.3,1263,40,29.7,17.2
57.3,15,49.6,3.05,20,30.2,10.4,1144,11.1,30.5,9.73
55.7,37.5,52.3,37.9,27.4,24.4,6.44,429,5.78,22.3,21.5
46.1,32.5,3.31,13.2,64.9,7.04,13.8,410,2.57,17.6,11.2
53.8,35.2,35.2,13.7,23.1,123,13.2,615,3.43,12,3.96
37.5,28.6,32.2,8.58,26.2,27.6,8.74,426,11.2,25.3,25.7
65.5,43.3,25,18.3,19.1,567,79.1,737,16.8,56.7,16.8
29.7,16.4,59.9,58.3,41,523,61,542,21.9,69.2,71.7
60.4,15.8,39.2,47,24.4,14.5,3.11,2227,8.9,18.4,48.3
26.9,15.5,145,2.76,70.4,125,14.1,392,37.5,22.9,21.9
49.1,28.9,28.1,16.8,30.2,202,16.7,594,5.05,12.7,7.3
151,97.3,37.9,10.4,33.7,195,13,1843,9.73,12.1,19.1
127,96.5,45.7,12.2,31.3,22.5,17.2,1155,6.55,12.6,20.7
76.4,50,74.3,17.9,56.7,276,66.7,673,29.7,66.1,30.2
77.7,38.5,45.7,22.7,18.1,64.9,6.98,2350,8.98,12.7,22.3
17.3,3.96,66.7,20.7,26.2,17.8,12.1,407,10.9,20,30
21.9,12.1,53.3,4.14,30,15,10.3,578,15.1,11.5,26.2
33.1,19.6,26.4,14.3,18.9,14.3,7.84,331,5.94,9.65,27.9
257,158,45.7,5.52,41,292,56.7,1794,16.3,23.5,20.9
78.4,55.2,44.5,20,18.9,25.3,1.45,505,10.4,16.1,16.3
41.4,16.4,50.9,13,31.9,28.6,8.74,466,13.3,25.5,13.7
209,129,36.5,17.2,14.9,21.7,9.39,1860,12.1,11.5,16
30.5,16.8,39.6,19.6,25,26.7,18.9,615,13.3,26.2,22.7
41.4,9.31,119,14.5,71.7,23.5,9.06,1298,44.9,17.5,36.8
36.8,14.2,37.2,15.7,15.4,31.3,9.47,851,9.82,27.9,8.06
103,84.3,23.1,49.6,15.3,167,23.7,311,5.47,9.22,31.6
47.4,21.5,27.1,11.4,27.1,491,61.5,882,13.5,80.6,58.8
17.8,4,126,11.5,58.8,15.8,9.82,523,28.4,5.62,18.4
45.7,23.9,43.3,23.7,7.3,60.4,8.28,284,8.35,2.15,40
46.1,21.9,28.1,15.8,20,13.1,3.34,461,9.14,16.4,12.7
37.9,18.8,186,3.96,76.4,5.14,4.78,723,35.9,8.82,25.3
8.98,4.53,24.6,18.6,11.2,422,79.1,209,6.32,56.7,19.6
30.2,19.5,48.7,26.2,18.8,25.9,13.7,843,3.68,10.8,29.7
89,65.5,40.3,9.82,15.4,372,57.8,362,8.43,20.2,16.7
77,45.3,33.1,11.8,20.2,85.8,20,1186,13.7,13.7,10.3
205,123,59.4,10,37.5,23.9,11,956,18.6,19.3,16.1
27.4,13.6,70.4,17.6,33.7,20.7,3.13,806,13.8,18.4,20.4
50.9,35.9,34.6,6.38,46.1,15.1,3.75,445,37.5,17.9,8.82
66.1,42.2,14.1,67.9,21.9,63.2,18.9,523,13.9,35.2,73
24.6,11.2,38.5,21.7,24.4,18.8,2.57,594,8.51,16.4,22.1
47.8,28.4,16.5,14.6,12.9,157,13.6,478,6.85,9.73,33.4
53.3,30.2,77.7,7.84,32.2,276,44.9,519,13.3,57.8,27.1
44.9,29.4,41,16.1,32.8,16.1,15.7,599,3.49,13.6,25.9
63.8,36.5,34.3,50.5,19.3,13.5,15,509,12.7,5.99,76.4
276,153,39.6,7.99,35.5,34.3,11.4,2017,5.67,22.7,23.5
54.2,33.4,25.5,8.43,21.1,23.3,8.66,311,9.56,20.9,20.5
23.7,13.8,27.1,17,30.5,31.9,5.05,267,14.2,29.4,30
73.7,38.9,37.5,9.65,19.5,10.4,8.35,1286,10.6,5.62,27.6
57.8,39.2,35.5,12.3,26.7,20.7,7.3,426,13.7,24.8,13.8
18.8,7.17,31.1,20.9,43.3,66.1,37.9,626,16.3,51.9,16.3
62.1,38.5,44.1,70.4,16.3,25.7,5.33,483,15.4,21.1,76.4
69.8,37.5,18.6,22.5,17.3,29.7,7.57,723,7.57,21.9,21.7
18.8,2.33,73,7.7,61.5,75,8.2,422,42.2,38.9,22.3
109,62.1,40.3,40,24.8,143,34,1144,9.56,12.7,14.5
16.5,10.3,119,42.6,73,27.9,4.66,337,37.5,18.1,61
163,77,39.6,23.1,20.7,410,65.5,1219,16.1,74.3,30.8
27.6,7.57,7.7,5,98.2,184,19.1,588,1.43,8.9,1
87.4,64.9,20.5,15.3,34.3,29.2,9.39,764,6.85,19.5,27.4
181,84.3,30.8,16.7,25.3,379,56.7,1486,10.4,57.3,13.1
176,93.9,64.9,7.77,38.9,55.7,12.9,1512,34.3,23.1,20.7
48.3,32.8,39.6,12.7,21.7,22.3,7.64,302,8.51,9.91,7.91
60.4,40.7,34.6,18.4,20.5,10.6,5.52,343,8.51,18.3,10.9
38.2,19.3,110,10.7,542,78.4,9.91,692,389,10.1,15.1
26.2,16.3,38.9,12.6,32.2,30,6.98,372,18.6,24.6,17.3
10.1,1.96,4.22,43.3,4.66,41.4,16.8,213,5.09,29.4,175
24.4,7.37,57.3,39.6,33.7,126,11.1,528,17.8,12,41.8
31.3,18.4,76.4,16.1,38.2,25,8.82,483,11.5,28.6,41.8
42.6,5.99,44.1,12.7,25.9,77.7,13.2,441,8.66,14.7,16.7
27.9,13.6,16.8,167,9.56,22.7,7.43,588,10.6,14.7,79.9
85.8,53.3,19.8,16.5,40.7,20.9,7.91,813,20.7,25,16.8
48.7,31.9,22.7,11.8,13.5,129,26.4,352,10.4,55.7,15.1
57.3,42.9,38.9,10.6,20.7,93.1,10.9,365,6.26,13.1,7.43
196,93.1,24.4,8.66,22.3,31.6,6.67,2414,10,14.7,13.9
30.8,12.9,76.4,16.1,42.2,14.7,5.62,621,20,13.2,17.3
27.9,25.5,47.8,17.2,23.7,13.9,4.07,382,11.3,17.8,25.9
40.3,23.7,114,14.1,60.4,32.8,9.31,610,30.5,34.3,7.37
170,99.1,29.2,16,20.9,86.6,42.9,1963,12.1,54.2,20.4
16.5,6.67,36.8,15.8,17.8,32.2,18.3,1000,11.1,32.5,14.3
93.1,66.7,82.8,13.2,43.7,147,14.6,757,12.6,24.4,19.1
117,64.9,62.6,50.9,40.7,48.7,13.5,2595,19.5,26.4,94.7
30,13,59.9,9.06,42.9,179,23.7,400,22.5,14.2,12.5
59.4,42.6,44.9,5.23,16.8,42.6,9.82,533,3.65,24.4,11.7
38.2,24.4,41,18.3,15,27.4,1.22,710,18.8,23.9,10.3
153,93.9,6.49,25,47,449,45.3,1568,4.29,5.94,12.1
279,167,35.2,13.8,28.6,422,49.6,2890,16.3,45.3,21.3
131,73,32.8,32.2,31.9,175,8.35,1263,13.9,11.1,51.9
244,114,4.78,12.4,18.6,24.4,4.96,1946,1.25,21.1,26.2
19.6,12.5,48.7,11.3,19.6,30.2,4.41,505,10.6,27.6,13.7
55.7,34,37.9,9.65,28.6,302,20.9,311,13.1,5.67,14.5
13.9,1.1,39.6,20,22.3,21.7,2.89,178,15.7,23.5,8.9
31.9,22.7,61,7.57,29.2,29.2,11,267,15.5,22.3,25.3
38.9,22.9,37.5,22.5,54.7,667,73.7,433,34.6,93.9,34
45.7,27.4,22.1,5.57,20,176,57.8,352,17,47.8,6.79
33.7,21.5,29.7,31.3,25,139,17.5,433,16.1,21.9,52.3
36.5,18.3,41.4,17.9,22.9,17.2,2.86,445,11.5,18.1,30
38.9,23.7,49.6,22.7,38.5,149,16.1,289,20.5,8.35,21.3
13.8,13.6,30,8.35,26.9,24.8,4.83,328,5.78,22.3,11.8
45.3,30,49.1,19.3,31.9,30.8,6.92,562,7.23,22.7,47.4
12.2,5.38,6.92,12.3,22.1,33.1,13.2,588,11.4,18.4,37.9
126,86.6,39.6,44.1,22.5,25.7,4.61,359,9.39,21.7,64.4
54.7,8.2,142,13.1,113,58.8,5,1094,38.5,8.74,28.9
37.5,22.3,33.4,49.6,11.8,30.5,6.55,491,5.52,23.1,95.6
52.3,33.4,161,47,88.2,196,27.9,426,44.9,9.47,29.4
49.1,28.4,37.9,71.7,22.5,23.1,7.5,422,11,18.3,98.2
34,29.2,49.6,133,16,389,73,389,10.4,40.7,145
98.2,43.3,40.3,49.6,8.13,19.6,8.74,2187,1,27.6,72.3
30.8,16.8,66.1,11.5,26.7,538,70.4,757,13.1,80.6,13.6
34.6,22.5,67.9,5.09,32.8,142,18.4,437,15.5,10,15.5
48.7,6.67,37.5,25.7,24.4,155,18.6,453,11.9,12.7,20.2
24.6,28.9,104,48.3,24.4,19.6,2.86,457,17.2,20.9,79.9
50.9,34.3,30.2,6.98,19.8,103,10.6,382,10.9,15.5,2.97
69.2,47.8,337,18.6,149,143,13.3,445,56.7,28.4,16.1
53.8,24.1,52.3,19.3,31.3,28.4,10.3,284,9.82,14.5,20
33.4,14.5,1,18.8,12.2,20.7,8.43,594,6.32,6.61,25.9
43.3,29.7,23.1,10.6,14.9,2.44,7.43,372,6.49,3.22,21.5
17.6,13.3,41,14.7,14.1,34.3,12.5,604,13.9,24.6,14.9
42.2,22.9,11.2,10.7,52.3,204,58.3,343,20.7,98.2,8.58
42.6,17.6,73.7,15.5,33.4,19.6,1.68,667,12.5,13.5,10.5
35.5,24.1,41,62.6,12.2,27.4,15.4,281,15,21.7,72.3
33.1,6.79,316,24.8,160,20.4,2.89,588,59.9,20.4,25.7
86.6,58.8,31.1,9.65,36.2,30.5,4.57,1554,17.2,15.7,12.3
86.6,53.3,24.6,35.5,33.1,14.9,5.28,567,10.4,16.5,22.9
131,86.6,55.2,13.2,16.7,23.9,5.05,1999,11.2,10.3,12.5
147,75.7,21.5,17.9,19.6,64.4,27.4,1065,12.3,37.9,44.5
36.2,23.5,67.9,26.2,40.7,18.8,5.94,379,26.7,20.2,16.1
93.1,59.9,49.1,6.15,31.1,44.1,8.82,604,15,17.3,12
117,47.4,13.8,11.7,67.3,17.8,7.7,2690,45.3,19.3,15.8
113,67.3,164,9.56,58.8,29.7,16.1,1241,33.7,21.3,14.9
46.1,27.1,39.6,34,34.3,18.4,6.92,858,10.7,13.3,24.8
57.8,37.9,40.3,13.2,19.1,100,5.19,757,11.8,11.9,14.2
49.6,36.2,37.5,47,19.6,22.7,5.78,461,12.2,15.4,62.1
53.8,32.2,78.4,6.98,20.2,35.5,5.23,851,14.1,23.5,10.5
