Akt,Erk,Jnk,Mek,P38,PIP2,PIP3,PKA,PKC,Plcg,Raf
18.4,12.2,43.3,61,46.6,89.8,7.43,615,13.1,8.43,82
38.2,17.6,21.3,20.7,14.2,73.7,12,389,10.7,19.5,33.1
51.4,30.2,32.2,21.1,41,24.6,5.88,947,6.55,25.7,37.9
31.1,13.2,41.8,14.5,50,414,72.3,1084,11.8,53.8,36.5
130,73,17.5,24.6,15.7,38.5,6.26,2110,8.35,31.6,31.9
18.9,8.51,1,32.8,5.19,139,17.9,269,1.21,13.8,41.8
85.1,35.9,19.1,32.5,30.2,105,44.9,2129,9.39,69.8,42.2
69.8,41,172,23.3,83.5,151,16.1,1275,36.8,16.1,37.5
32.8,11.9,89.8,17.3,41.8,491,109,346,18.6,96.5,18.6
43.7,17.9,50.9,1.01,33.7,21.5,9.91,573,11,19.1,9.22
34.9,13.9,33.1,20.7,4.18,284,31.9,478,3.4,45.7,35.9
23.3,14.2,80.6,77.7,108,32.5,13.5,445,55.7,31.1,109
44.1,12,114,10.5,101,14.9,18.4,474,37.2,20.9,16.4
86.6,52.8,34.6,14.6,48.7,96.5,20.4,777,18.8,12.5,25.7
30.8,15.3,7.99,12.9,84.3,106,14.5,615,1,14.7,32.8
50,10.8,19.3,16.5,24.1,14.2,3.25,649,10,24.4,23.9
30.5,10.2,4.37,21.1,29.4,34.3,8.28,632,14.3,33.4,43.7
59.9,40.7,129,34.3,99.1,372,29.4,1420,39.2,33.7,34
30.2,10.2,34.6,21.3,23.7,292,56.2,449,5.23,51.9,34.3
115,67.3,39.6,58.8,36.2,57.3,15.3,1370,15.4,20.2,115
99.1,63.2,44.1,97.3,41.8,77,7.77,1499,10.6,1,150
12,6.44,40.3,22.5,17.3,22.1,6.32,496,11.3,20.9,38.9
31.9,23.7,237,19.6,189,184,7.1,379,62.1,17.2,28.1
50.5,20.7,22.1,22.9,22.7,21.7,13.1,737,9.91,19.5,32.8
63.8,44.5,3.65,36.5,23.5,44.5,33.1,422,10.6,38.9,17.9
66.7,35.9,35.2,26.2,13.2,63.8,9.91,1094,5.73,17.6,22.7
10.6,2.17,3.82,34.3,1,22.9,8.74,99.1,1.04,18.1,22.9
53.8,28.4,19.3,22.3,41.4,155,19.6,835,10.7,17.2,35.2
21.1,11.2,23.5,25.5,22.5,57.8,14.6,470,7.43,37.9,29.7
105,21.1,25.5,142,23.3,78.4,1.88,1298,7.17,14.7,202
106,75.7,16.4,33.1,16,8.58,8.06,346,12,20,27.1
61,33.1,59.9,22.7,36.2,90.6,13.2,1420,15.4,14.1,31.1
30.5,10.4,17.6,19.3,20.9,365,77,1843,5.88,118,17.5
24.6,9.39,14.5,19.6,25.9,142,17.6,457,9.82,28.1,37.9
90.6,43.7,8.58,103,7.7,79.1,10.8,1540,4.33,4.41,170
37.5,12.7,7.57,42.2,7.23,13.7,8.98,437,1.83,19.8,70.4
135,82.8,26.4,22.1,28.6,219,17.2,2054,7.77,34,33.7
43.3,30.8,62.1,21.7,44.5,26.7,7.77,385,16.5,23.9,23.3
74.3,53.3,34.9,40.3,18.1,239,42.9,437,7.3,47.4,32.5
19.5,9.39,47.4,99.1,32.5,33.1,16.3,449,10.3,23.7,167
22.5,12.6,15.5,101,26.4,50.5,3.79,466,3.85,16.5,143
102,54.2,9.65,42.9,61.5,279,18.9,2167,1.65,14.2,48.3
19.6,18.3,16,23.1,15.8,13.7,5.52,820,10,7.5,37.9
15.7,10.6,53.8,29.2,36.8,138,16.5,514,13,27.1,49.1
49.1,33.7,3,40,37.5,115,13.9,396,3.02,12.6,55.2
29.7,22.1,32.8,4.03,18.8,104,26.2,311,9.82,14.7,28.9
25.7,14.2,23.5,41.8,17.6,20.2,3.16,594,10.3,21.7,61.5
23.9,5.28,29.4,23.7,35.2,426,71,274,9.91,64.9,32.2
27.9,22.1,72.3,31.9,58.8,20.4,17.5,414,27.9,23.5,62.1
24.1,19.8,28.6,42.9,36.8,292,41.8,259,6.32,28.4,71.7
22.7,3.72,103,40,69.8,195,35.2,219,29.2,30,49.6
39.2,28.4,18.9,15.5,14.1,12.7,6.98,410,7.3,15.8,25
31.9,17.2,38.5,18.1,32.5,655,78.4,505,13.7,26.7,37.5
99.1,43.7,26.2,122,21.3,311,47,1894,3.65,21.7,163
36.2,10.9,7.5,23.3,35.2,18.9,11.5,389,18.1,14.3,25.3
20.4,6.92,23.7,22.7,21.5,528,35.2,533,10.4,39.2,30.8
30.2,26.7,26.9,77.7,13.5,389,75.7,286,5.05,46.6,79.9
36.2,23.1,63.2,52.8,38.2,15.3,3.96,372,14.6,19.1,70.4
17.3,10.7,160,23.5,136,10.6,10.3,470,51.4,4.26,20
28.4,10.5,69.2,138,63.8,23.3,7.99,396,25,30.2,191
21.7,11.5,30.2,58.8,18.1,18.3,3.65,661,7.1,14.6,106
37.2,10.2,7.04,70.4,18.4,124,15.5,685,18.8,16.5,76.4
11.8,5.94,33.4,49.6,41,26.7,11.7,947,15.5,22.7,69.2
44.5,22.1,37.5,44.1,24.8,79.1,30,538,6.32,38.2,41.8
73.7,52.3,13.5,26.2,24.4,213,36.5,453,11.4,26.2,26.7
31.3,17.3,47.4,7.37,36.5,255,67.9,410,17.9,50.5,28.9
53.3,33.1,29.2,20.5,30.5,97.3,8.43,445,11.1,15.1,48.7
19.3,4.7,34,79.1,21.9,30.8,6.04,956,8.82,23.9,112
25.3,14.2,132,17.5,112,14.1,9.39,583,44.1,4.74,33.7
35.9,20.4,75.7,77.7,51.4,129,36.2,519,16.5,6.67,131
204,106,66.7,17.6,59.9,26.4,4.29,1794,30,26.7,30.2
35.5,24.8,6.61,82.8,76.4,36.5,19.1,349,3.25,16.1,139
62.1,30.2,1.72,15.8,5.09,23.3,1.38,505,2.55,25,36.5
10.5,5.19,9.22,51.4,68.5,16,1,866,1,16.7,46.1
34.6,22.1,20.9,22.5,31.1,239,27.4,449,9.65,15.7,36.8
66.1,36.2,38.2,16.1,21.9,22.9,11.2,1582,3.82,16.8,28.1
115,71,23.3,25,24.6,65.5,3.02,1827,10.6,70.4,29.7
62.6,35.5,6.44,18.6,26.7,113,33.1,1582,7.64,17,41.4
36.5,8.66,26.7,97.3,17.2,17,4.29,385,8.9,11.5,125
50.9,34.3,90.6,22.5,76.4,21.3,3.4,519,30.5,19.1,37.9
23.5,7.64,63.2,13.9,69.2,48.7,20.5,181,24.1,31.9,29.7
24.6,5.67,25.7,54.7,22.3,21.9,5.73,250,10.5,22.7,89
17,6.04,19.5,13,33.1,368,78.4,491,6.92,82,43.7
65.5,42.6,49.1,19.5,31.3,105,12.1,1395,14.3,12.3,33.4
48.3,32.5,23.1,31.9,31.3,14.2,1.95,244,13.9,4.57,61.5
43.3,22.9,23.7,25.9,12.1,20.9,6.98,271,7.1,24.1,38.2
13.9,6.26,2.69,18.4,73,12.1,12.1,389,52.8,10.2,33.7
39.2,28.4,5.57,25.3,34.9,20.9,3.68,410,17.5,24.1,55.7
121,74.3,15.3,27.4,12.5,215,25.5,1540,8.82,42.9,48.7
34.6,21.1,16.7,14.5,14.6,30.8,12.9,328,10.5,37.2,20.4
21.5,5.99,29.4,17.9,15.1,70.4,9.47,93.1,16.5,19.1,36.2
111,62.1,8.98,13.8,20.9,31.9,6.04,1877,6.44,26.2,14.7
17.8,7.99,17.6,143,26.2,281,15.4,626,13.2,10.6,145
61,15.3,25.7,75,17.3,25.9,1.79,349,4.14,22.5,115
5.94,8.13,15.8,48.3,12.6,19.1,1.06,311,6.21,21.5,85.1
16.3,7.43,33.1,12.4,26.9,20,9.06,982,10.1,17.8,36.8
17.6,10,19.8,24.4,22.7,414,125,638,7.91,112,48.7
30.8,19.5,27.6,18.8,22.3,145,21.3,599,6.21,10.3,40.3
19.6,5.42,22.3,17,27.9,269,24.4,253,7.84,38.5,18.3
2.57,1,48.7,27.1,16.4,147,8.43,89,9.22,12.1,39.2
35.9,14.1,59.4,22.5,39.2,403,55.2,487,12.5,42.2,38.9
32.8,19.6,20.9,5.88,16.7,172,15.7,578,8.43,17.2,10
101,49.1,20.4,26.7,22.9,81.3,12,2227,9.39,22.7,49.1
22.5,13.5,20,47,27.9,43.3,6.38,407,11.3,38.2,60.4
43.3,29.7,40.3,32.2,51.4,137,25.9,355,11.7,13.2,51.9
58.8,26.7,24.4,23.1,22.9,20.4,4.66,1946,6.21,21.9,40
113,61.5,25.9,17,17.6,289,56.7,1670,17.8,46.6,30.2
39.6,20,25.9,20.5,17,16.3,1,414,6.61,26.4,34.9
12.9,4.07,154,21.7,115,132,10.3,547,56.7,10.8,35.2
35.2,11.1,37.9,28.1,25.9,14.3,20.4,466,6.67,6.15,49.1
22.7,11.5,34.9,31.9,34.9,22.1,1,791,16.3,20,73
145,85.8,21.1,27.1,26.7,279,42.6,1640,8.98,57.8,44.5
15.7,6.38,25.9,13.8,26.4,17,12,422,12.5,18.1,35.2
56.7,28.9,23.9,57.8,18.8,27.9,20,2503,12.2,6.67,86.6
449,124,6.21,18.6,24.6,62.1,12.7,4958,8.28,20.9,35.9
26.9,16.7,67.9,31.3,70.4,127,13.8,382,33.7,12.7,40.7
43.7,23.7,36.5,97.3,22.3,133,15.8,562,8.28,14.7,138
42.6,31.3,1.53,10.2,69.8,29.2,6.26,523,4.14,31.1,26.4
14.5,5.73,88.2,85.8,60.4,95.6,11.9,250,20.9,19.3,151
37.2,18.9,26.7,109,28.9,73.7,12.3,679,9.22,44.1,158
42.9,28.4,3.13,20.9,55.2,365,71.7,368,4.03,67.9,35.2
31.3,11,26.9,122,20,23.3,8.66,267,7.23,19.6,113
153,54.2,44.9,20,17.8,43.3,21.7,1459,9.47,34.9,44.1
26.4,8.43,11.5,25.5,18.8,98.2,10.9,250,14.9,13.7,30.5
13.5,3.13,204,31.6,85.8,248,20.9,583,30.5,22.3,118
25.5,15.8,78.4,106,56.7,89,10.6,947,26.4,8.13,113
47.4,13.2,52.8,54.2,32.5,44.5,9.65,289,8.9,20.2,68.5
106,30.2,35.2,20,23.1,131,14.7,858,10.1,23.1,26.9
141,96.5,28.6,22.7,15,158,7.84,1843,10.1,12.5,33.7
40.3,23.9,20,29.2,22.9,51.9,23.1,730,10,17.9,54.7
108,59.4,30.8,24.6,15.4,78.4,7.57,2813,12.5,8.9,40.7
46.1,15.8,23.7,125,26.2,239,51.4,750,10.3,29.7,188
89.8,58.3,259,40.3,165,66.1,19.3,1027,58.8,29.4,63.8
88.2,39.2,89.8,10.4,75.7,22.9,4.41,2072,31.3,23.3,30
13.5,14.1,31.1,18.6,27.6,17.9,1,429,9.14,15.1,31.9
13.9,4.33,12.3,2,31.6,49.1,12.7,170,8.74,19.3,26.2
53.3,35.9,42.2,21.5,25.5,22.5,4.49,528,6.15,15.8,33.4
76.4,35.9,81.3,200,73.7,143,24.1,1811,36.2,9.82,241
89,34.6,16.5,26.9,18.4,77.7,17.3,1346,7.04,10.1,18.1
32.2,17.5,48.7,25.5,33.7,16.8,8.58,496,11.9,26.9,38.9
189,112,23.1,17.3,16.1,26.9,10.6,2035,3.55,25,33.7
34.6,17.6,27.9,25.9,15.5,16.3,12.6,820,4.61,17,39.6
17.3,15,21.3,51.9,13,86.6,20.5,583,8.43,13.3,69.8
109,78.4,19.5,79.9,24.4,16.4,6.32,375,11,22.5,133
18.9,9.06,12.5,24.1,17.5,14.7,5.05,1104,8.74,18.6,26.4
21.7,12.7,30.5,23.1,21.5,21.1,1,679,13.5,23.9,44.5
61.5,39.6,20.2,17.2,16.4,16.1,11.8,1055,8.82,17.5,31.3
94.7,22.1,257,108,204,20.7,2.5,583,81.3,22.5,109
28.1,16.7,21.5,40.7,19.5,22.3,3.05,542,10.5,22.9,70.4
24.6,23.1,28.9,19.5,20.9,478,68.5,429,10.7,106,34.6
34.6,22.3,3.92,31.6,5.83,69.2,23.3,667,4.33,42.2,43.3
31.3,17.5,51.4,63.8,56.2,24.4,14.6,528,20.4,20.5,106
44.9,24.4,193,17.9,207,137,24.1,1700,71.7,7.77,34.3
26.4,11.3,33.7,32.5,23.3,55.7,13.3,851,9.22,24.4,23.5
453,157,56.7,29.4,33.1,129,13.3,6378,9.73,1,42.9
38.5,21.9,21.1,28.1,21.1,163,20,474,5.28,19.8,65.5
8.9,7.5,34.3,25.3,68.5,90.6,15,184,19.6,17.6,34.3
12.9,2.86,17,17.9,25.5,562,78.4,433,7.57,106,40.7
7.64,6.15,25.9,75,16.4,49.6,18.6,211,10.8,40.3,103
244,106,11,114,43.7,27.9,10.6,4294,21.3,27.1,158
74.3,49.1,20.4,20.4,25,626,71.7,1252,10,57.8,34.3
50,34.9,27.4,16.8,25.9,13.9,5.38,1472,10.1,15.5,37.9
65.5,41.4,41.8,22.9,23.3,15.4,11.2,449,4.22,6.79,37.9
97.3,44.9,3.82,16.7,10.8,372,30.8,1731,4.14,27.9,28.1
24.8,17.2,20.2,5.57,24.4,32.8,13.1,519,9.65,31.6,28.6
44.5,14.9,45.7,104,33.1,155,20,1512,12.6,21.3,173
31.3,11.4,25.5,62.1,33.4,11.4,1.75,466,13.2,4.78,67.9
40.7,13.7,42.6,55.7,28.4,14.1,8.43,437,14.7,16.7,106
14.1,6.21,30.5,16.1,26.2,207,37.9,730,9.39,59.4,21.9
21.3,11.3,26.7,15.1,20.5,17.8,6.26,557,11.8,23.9,40.7
31.3,13.6,79.9,91.4,50.9,20,6.98,723,27.1,13.1,164
21.3,10.2,102,19.5,53.8,16.5,5.57,334,29.7,20.9,23.9
15.7,4.66,41.4,24.4,23.9,39.2,11.7,704,9.47,20.9,28.6
31.3,13.3,15.5,52.8,20.2,150,2.41,764,9.31,13.1,89.8
16,7.64,41.8,53.8,24.1,24.4,4.41,991,9.65,18.3,57.3
97.3,69.2,34.3,44.5,16.5,43.7,5,1407,9.31,16.7,52.8
83.5,29.4,31.9,27.4,18.9,25.7,7.5,2642,9.82,22.3,32.8
25.5,6.26,31.6,103,19.8,130,10.2,196,14.5,7.3,168
65.5,34.6,17.6,65.5,12.1,30.2,12.3,1144,2.41,24.4,106
35.5,18.9,27.4,26.2,16,172,19.6,470,8.66,22.1,52.3
28.4,10.5,17,15.3,26.7,20,6.38,644,10.3,18.1,64.4
27.1,13.3,25.3,31.6,18.1,28.9,9.65,449,8.66,18.8,66.1
63.2,34.6,17.8,40,18.1,195,12.6,1165,11.9,13.1,53.8
14.7,4.91,27.6,13.1,19.3,11.5,8.2,667,8.28,6.73,16.7
42.2,17.5,18.6,17.6,19.6,28.4,7.84,382,11.2,27.6,25.3
26.9,12.5,46.1,27.1,38.5,19.3,2.04,594,17.3,22.9,33.4
15.3,8.98,92.2,53.8,57.3,403,53.8,1027,26.4,63.2,79.9
164,101,32.2,30.8,25.7,22.5,1.1,1459,11.8,23.5,44.1
27.9,20.9,7.1,78.4,20.2,279,47,470,10.9,78.4,50.9
165,75,7.3,83.5,38.5,24.1,10.6,3619,14.5,21.3,126
37.5,22.3,19.8,66.1,23.1,16.3,15.5,328,8.74,4.74,117
