Akt,Erk,Jnk,Mek,P38,PIP2,PIP3,PKA,PKC,Plcg,Raf
32.5,2.29,4.33,141,13.1,11.3,2.31,66.1,2.04,13.6,89.8
54.7,7.5,38.2,557,120,114,40,1322,27.1,29.2,422
71,6.21,3.65,297,18.6,17.9,8.51,319,1.35,9.39,173
90.6,7.17,5.83,445,5.62,25.7,2.53,1144,1.13,13.3,302
49.1,1,6.32,375,18.9,54.7,7.5,163,2.07,4.83,215
38.5,1,3.85,302,19.3,16.4,48.3,98.2,1,16.5,213
59.9,1.96,5.67,547,25.5,142,17.2,165,4.61,9.14,349
15.7,2.67,8.51,77,40.3,16,26.2,55.2,1.91,10.5,59.4
50.5,2.23,7.64,93.1,29.2,111,43.3,133,4.18,7.17,64.9
43.7,1.79,8.74,1540,40.7,60.4,50,57.3,3.65,23.1,1084
69.8,2.48,3.89,379,46.6,13.8,4.49,101,1.36,13.6,279
121,5.14,8.9,215,14.7,24.8,8.58,349,6.15,17.2,170
48.7,9.14,17.9,184,44.9,297,63.8,1433,20.4,16.5,107
60.4,2.25,1.73,1322,7.99,10.8,8.98,205,1.09,18.4,835
50.9,6.67,4.61,615,17.2,76.4,19.6,264,2.23,5.88,445
18.9,1.07,13.7,181,36.5,46.1,25,104,1,17.3,123
23.1,1.43,4.29,1075,5.47,21.3,12.1,59.4,1.03,15.1,661
29.2,1.26,6.1,638,12.6,31.9,36.2,63.8,2.84,13.8,403
35.5,1.76,22.7,233,45.3,61,28.6,131,14.5,16.1,168
63.2,1.03,12.6,483,74.3,9.06,8.58,213,38.2,12.2,311
26.7,1,20.7,1827,22.9,98.2,10.5,85.1,1.27,64.4,1219
75.7,1.39,8.58,491,25.7,168,34.9,129,2.48,31.1,319
87.4,1.86,10.5,316,16.1,75.7,16,204,1,13.5,235
47.8,3,5.47,125,24.8,163,15.7,142,1,7.37,76.4
47,1,49.1,667,31.1,15.4,25.7,87.4,2.79,4.07,429
110,1.57,10.4,610,39.2,108,51.9,269,7.23,14.7,433
31.6,2.02,59.9,70.4,139,72.3,17.6,82,48.3,13.7,32.2
132,2.92,5.52,46.6,13.1,17.9,5.94,279,2.23,11.3,40.3
75,23.7,12,418,23.9,149,38.5,1298,1.95,18.3,271
33.4,1.73,4.29,509,23.5,34.9,30.2,70.4,1.08,9.47,313
98.2,1.29,10.7,403,41,80.6,50.9,286,1.45,11.9,286
24.4,1,4.78,359,18.9,83.5,21.5,55.7,1.65,7.77,248
145,2.23,3.43,85.1,11.2,106,36.2,253,1,11.4,64.9
20.9,4.87,7.3,2072,8.51,30.8,79.1,163,1.09,8.13,1433
45.3,1,9.56,418,17.3,12.5,29.4,64.9,1.1,6.98,271
35.2,4.91,4.49,91.4,20.2,15.7,6.55,122,1.32,17.2,57.8
58.8,1,4.33,594,32.2,12.1,19.6,158,1.78,15.7,346
48.7,2.69,38.5,157,29.2,121,40.3,172,12.2,13.5,119
207,20.5,46.6,355,84.3,20,9.22,3023,20.9,16.4,225
50,7.64,2.79,147,19.8,10.7,29.7,1075,2.11,3.79,111
